artistid|artist|songname|releasename|workid|recordingid|release_group|releasedate|label_cnt|country_cnt|rating
303|The Beatles|Julia|The Beatles|9740934|159808|18243|1968-11-22|6|6|88
303|The Beatles|Long, Long, Long|The Beatles|182551|182551|18243|1968-11-22|6|6|88
303|The Beatles|Ob‐La‐Di, Ob‐La‐Da|The Beatles|159795|159795|18243|1968-11-22|6|6|88
303|The Beatles|Revolution|The Beatles|155974|182552|18243|1968-11-22|6|6|88
303|The Beatles|Sexy Sadie|The Beatles|182549|182549|18243|1968-11-22|6|6|88
303|The Beatles|The Continuing Story of Bungalow Bill|The Beatles|159797|159797|18243|1968-11-22|6|6|88
303|The Beatles|While My Guitar Gently Weeps|The Beatles|159798|159798|18243|1968-11-22|6|6|88
303|The Beatles|Yer Blues|The Beatles|182546|182546|18243|1968-11-22|6|6|88
303|The Beatles|Lady Madonna|Lady Madonna|5681695|10506429|502702|1968-3-15|2|2|0
303|The Beatles|The Inner Light|Lady Madonna|5681696|10506430|502702|1968-3-15|2|2|0
303|The Beatles|All Together Now|Yellow Submarine|6795|10141128|843336|1969-1-13|8|8|66
303|The Beatles|All You Need Is Love|Yellow Submarine|6798|8652840|843336|1969-1-13|8|8|66
303|The Beatles|Hey Bulldog|Yellow Submarine|6796|10141129|843336|1969-1-13|8|8|66
303|The Beatles|It’s All Too Much|Yellow Submarine|6797|10141130|843336|1969-1-13|8|8|66
303|The Beatles|Only a Northern Song|Yellow Submarine|6794|10141127|843336|1969-1-13|8|8|66
303|The Beatles|Yellow Submarine|Yellow Submarine|15257|6386175|843336|1969-1-13|8|8|66
303|The Beatles|Because|Abbey Road|304817|1610575|2717|1969-9-26|13|13|94
303|The Beatles|Carry That Weight|Abbey Road|304822|12652860|2717|1969-9-26|13|13|94
303|The Beatles|Come Together|Abbey Road|198973|12377409|2717|1969-9-26|13|13|94
303|The Beatles|Golden Slumbers|Abbey Road|1186559|12652830|2717|1969-9-26|13|13|94
303|The Beatles|Her Majesty|Abbey Road|188125|12652917|2717|1969-9-26|13|13|94
303|The Beatles|Here Comes the Sun|Abbey Road|184968|2553994|2717|1969-9-26|13|13|94
303|The Beatles|I Want You (She’s So Heavy)|Abbey Road|184967|12647386|2717|1969-9-26|13|13|94
303|The Beatles|Maxwell’s Silver Hammer|Abbey Road|304815|12647305|2717|1969-9-26|13|13|94
303|The Beatles|Mean Mr Mustard|Abbey Road|304819|12652735|2717|1969-9-26|13|13|94
303|The Beatles|Octopus’s Garden|Abbey Road|184966|2553997|2717|1969-9-26|13|13|94
303|The Beatles|Oh! Darling|Abbey Road|304816|804654|2717|1969-9-26|13|13|94
303|The Beatles|Polythene Pam|Abbey Road|304820|12652761|2717|1969-9-26|13|13|94
303|The Beatles|She Came In Through the Bathroom Window|Abbey Road|304821|12652802|2717|1969-9-26|13|13|94
303|The Beatles|Something|Abbey Road|1269417|2553996|2717|1969-9-26|13|13|94
303|The Beatles|Sun King|Abbey Road|302407|12652449|2717|1969-9-26|13|13|94
303|The Beatles|The End|Abbey Road|184970|12652886|2717|1969-9-26|13|13|94
303|The Beatles|You Never Give Me Your Money|Abbey Road|304818|12647979|2717|1969-9-26|13|13|94
303|The Beatles|Across the Universe|Let It Be|8948412|10141210|20987|1970-5-8|13|13|78
303|The Beatles|Dig It|Let It Be|174321|10141212|20987|1970-5-8|13|13|78
303|The Beatles|Dig a Pony|Let It Be|174318|10141209|20987|1970-5-8|13|13|78
303|The Beatles|For You Blue|Let It Be|174327|10141218|20987|1970-5-8|13|13|78
303|The Beatles|Get Back|Let It Be|174328|10141219|20987|1970-5-8|13|13|78
303|The Beatles|I Me Mine|Let It Be|174320|10141211|20987|1970-5-8|13|13|78
303|The Beatles|I’ve Got a Feeling|Let It Be|174324|10141215|20987|1970-5-8|13|13|78
303|The Beatles|Let It Be|Let It Be|174322|10141213|20987|1970-5-8|13|13|78
303|The Beatles|Maggie Mae|Let It Be|174323|12640725|20987|1970-5-8|13|13|78
303|The Beatles|One After 909|Let It Be|174325|10141216|20987|1970-5-8|13|13|78
303|The Beatles|The Long and Winding Road|Let It Be|174326|10141217|20987|1970-5-8|13|13|78
303|The Beatles|Two of Us|Let It Be|174317|10141208|20987|1970-5-8|13|13|78
303|The Beatles|A Hard Day’s Night|1962–1966|6253455|2815976|50580|1973-4-2|2|2|60
303|The Beatles|A Hard Day’s Night|1962–1966|6253455|17585307|50580|1973-4-2|3|3|80
303|The Beatles|All My Loving|1962–1966|2261384|14506508|50580|1973-4-2|2|2|80
303|The Beatles|All My Loving|1962–1966|2261384|17570124|50580|1973-4-2|3|3|80
303|The Beatles|And I Love Her|1962–1966|8954068|2346981|50580|1973-4-2|2|2|80
303|The Beatles|And I Love Her|1962–1966|8954068|17577914|50580|1973-4-2|3|3|80
303|The Beatles|Can’t Buy Me Love|1962–1966|1141092|177452|50580|1973-4-2|3|3|80
303|The Beatles|Can’t Buy Me Love|1962–1966|1141092|6377526|50580|1973-4-2|2|2|80
303|The Beatles|Day Tripper|1962–1966|6616974|5682218|50580|1973-4-2|4|4|80
303|The Beatles|Drive My Car|1962–1966|613806|226684|50580|1973-4-2|1|1|80
303|The Beatles|Drive My Car|1962–1966|613806|14523196|50580|1973-4-2|4|4|80
303|The Beatles|Eight Days a Week|1962–1966|368502|6385770|50580|1973-4-2|2|2|80
303|The Beatles|Eight Days a Week|1962–1966|368502|17588418|50580|1973-4-2|3|3|80
303|The Beatles|Eleanor Rigby|1962–1966|8960072|2238968|50580|1973-4-2|5|5|80
303|The Beatles|From Me to You|1962–1966|177449|177449|50580|1973-4-2|5|5|80
303|The Beatles|Girl|1962–1966|250001|14523204|50580|1973-4-2|5|5|80
303|The Beatles|Help!|1962–1966|6267351|14523210|50580|1973-4-2|4|4|80
303|The Beatles|I Feel Fine|1962–1966|177454|9646168|50580|1973-4-2|5|5|80
303|The Beatles|I Want to Hold Your Hand|1962–1966|7945955|3090591|50580|1973-4-2|1|1|80
303|The Beatles|I Want to Hold Your Hand|1962–1966|7945955|10506877|50580|1973-4-2|4|4|80
303|The Beatles|In My Life|1962–1966|10619777|14523206|50580|1973-4-2|5|5|80
303|The Beatles|I’ll Be Back|1962–1966|194161|804638|50580|1973-4-2|1|1|80
303|The Beatles|Love Me Do|1962–1966|295298|14523231|50580|1973-4-2|5|5|80
303|The Beatles|Michelle|1962–1966|7524001|14523202|50580|1973-4-2|5|5|80
303|The Beatles|Norwegian Wood (This Bird Has Flown)|1962–1966|249994|14523197|50580|1973-4-2|4|4|80
303|The Beatles|Nowhere Man|1962–1966|249996|14523199|50580|1973-4-2|4|4|80
303|The Beatles|Paperback Writer|1962–1966|177461|6136291|50580|1973-4-2|5|5|80
303|The Beatles|Please Please Me|1962–1966|295297|14523230|50580|1973-4-2|5|5|80
303|The Beatles|She Loves You|1962–1966|5682002|10506875|50580|1973-4-2|5|5|80
303|The Beatles|Ticket to Ride|1962–1966|674757|14523216|50580|1973-4-2|5|5|80
303|The Beatles|We Can Work It Out|1962–1966|5682217|177460|50580|1973-4-2|5|5|80
303|The Beatles|Yellow Submarine|1962–1966|15257|6386175|50580|1973-4-2|5|5|80
303|The Beatles|Yesterday|1962–1966|674763|674763|50580|1973-4-2|1|1|80
303|The Beatles|Yesterday|1962–1966|674763|14523222|50580|1973-4-2|4|4|80
303|The Beatles|You’re Going to Lose That Girl|1962–1966|674756|1834344|50580|1973-4-2|1|1|80
303|The Beatles|You’ve Got to Hide Your Love Away|1962–1966|674753|353649|50580|1973-4-2|1|1|80
303|The Beatles|You’ve Got to Hide Your Love Away|1962–1966|674753|14523212|50580|1973-4-2|4|4|80
303|The Beatles|A Day in the Life|1967–1970|8018704|17597748|17637|1973-4-2|5|5|40
303|The Beatles|Across the Universe|1967–1970|8948412|10141210|17637|1973-4-2|5|5|75
303|The Beatles|All You Need Is Love|1967–1970|6798|8652840|17637|1973-4-2|5|5|75
303|The Beatles|Back in the U.S.S.R.|1967–1970|159792|159792|17637|1973-4-2|5|5|75
303|The Beatles|Come Together|1967–1970|198973|12377409|17637|1973-4-2|5|5|75
303|The Beatles|Hello, Goodbye|1967–1970|155969|9646177|17637|1973-4-2|5|5|75
303|The Beatles|Here Comes the Sun|1967–1970|184968|2553994|17637|1973-4-2|5|5|75
303|The Beatles|Hey Jude|1967–1970|155973|10506431|17637|1973-4-2|5|5|75
303|The Beatles|I Am the Walrus|1967–1970|155968|3968976|17637|1973-4-2|5|5|40
303|The Beatles|Lady Madonna|1967–1970|5681695|10506429|17637|1973-4-2|5|5|75
303|The Beatles|Let It Be|1967–1970|174322|4137350|17637|1973-4-2|5|5|73
303|The Beatles|Lucy in the Sky With Diamonds|1967–1970|182534|12247338|17637|1973-4-2|5|5|75
303|The Beatles|Magical Mystery Tour|1967–1970|155971|3968974|17637|1973-4-2|5|5|75
303|The Beatles|Ob‐La‐Di, Ob‐La‐Da|1967–1970|159795|159795|17637|1973-4-2|5|5|75
303|The Beatles|Octopus’s Garden|1967–1970|184966|2553997|17637|1973-4-2|5|5|75
303|The Beatles|Old Brown Shoe|1967–1970|198971|6393393|17637|1973-4-2|5|5|75
303|The Beatles|Penny Lane|1967–1970|194529|17596829|17637|1973-4-2|5|5|75
303|The Beatles|Revolution|1967–1970|155974|5681739|17637|1973-4-2|5|5|75
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band|1967–1970|182532|6393547|17637|1973-4-2|5|5|75
303|The Beatles|Something|1967–1970|1269417|2553996|17637|1973-4-2|5|5|75
303|The Beatles|Strawberry Fields Forever|1967–1970|3440097|17596826|17637|1973-4-2|5|5|75
303|The Beatles|The Ballad of John and Yoko|1967–1970|198970|6393392|17637|1973-4-2|5|5|75
303|The Beatles|The Fool on the Hill|1967–1970|755080|3498192|17637|1973-4-2|5|5|75
303|The Beatles|The Long and Winding Road|1967–1970|174326|10141217|17637|1973-4-2|5|5|75
303|The Beatles|While My Guitar Gently Weeps|1967–1970|159798|159798|17637|1973-4-2|5|5|75
303|The Beatles|With a Little Help From My Friends|1967–1970|6372993|6393548|17637|1973-4-2|5|5|75
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band|Sgt. Pepper's Lonely Hearts Club Band|182532|1352175|266145|1978-3-23|1|1|0
303|The Beatles|A Day in the Life|The Beatles Box Set|8018704|6393549|1572813|1988-11-15|6|6|60
303|The Beatles|A Hard Day’s Night|The Beatles Box Set|6253455|14523309|1572813|1988-11-15|6|6|0
303|The Beatles|A Taste of Honey|The Beatles Box Set|295302|14523235|1572813|1988-11-15|6|6|0
303|The Beatles|Across the Universe|The Beatles Box Set|8948412|10141210|1572813|1988-11-15|12|12|0
303|The Beatles|Act Naturally|The Beatles Box Set|674758|14523259|1572813|1988-11-15|6|6|0
303|The Beatles|All I’ve Got to Do|The Beatles Box Set|286216|659212|1572813|1988-11-15|6|6|0
303|The Beatles|All My Loving|The Beatles Box Set|2261384|977878|1572813|1988-11-15|6|6|0
303|The Beatles|All Together Now|The Beatles Box Set|6795|14214077|1572813|1988-11-15|6|6|0
303|The Beatles|All You Need Is Love|The Beatles Box Set|6798|8652840|1572813|1988-11-15|6|6|0
303|The Beatles|All You Need Is Love|The Beatles Box Set|6798|17598402|1572813|1988-11-15|6|6|0
303|The Beatles|And I Love Her|The Beatles Box Set|8954068|14523313|1572813|1988-11-15|6|6|0
303|The Beatles|Anna (Go to Him)|The Beatles Box Set|8285324|14523226|1572813|1988-11-15|6|6|0
303|The Beatles|Ask Me Why|The Beatles Box Set|295296|5690720|1572813|1988-11-15|6|6|0
303|The Beatles|Baby It’s You|The Beatles Box Set|6377715|14523233|1572813|1988-11-15|6|6|0
303|The Beatles|Baby You’re a Rich Man|The Beatles Box Set|198599|6796061|1572813|1988-11-15|6|6|0
303|The Beatles|Baby’s in Black|The Beatles Box Set|368497|14523240|1572813|1988-11-15|6|6|0
303|The Beatles|Back in the U.S.S.R.|The Beatles Box Set|159792|159792|1572813|1988-11-15|6|6|0
303|The Beatles|Bad Boy|The Beatles Box Set|8071865|14207809|1572813|1988-11-15|6|6|0
303|The Beatles|Because|The Beatles Box Set|304817|1610575|1572813|1988-11-15|6|6|0
303|The Beatles|Being for the Benefit of Mr. Kite!|The Beatles Box Set|182538|7864228|1572813|1988-11-15|6|6|0
303|The Beatles|Blackbird|The Beatles Box Set|159802|159802|1572813|1988-11-15|6|6|0
303|The Beatles|Blue Jay Way|The Beatles Box Set|198593|3498194|1572813|1988-11-15|6|6|0
303|The Beatles|Boys|The Beatles Box Set|8485105|5690719|1572813|1988-11-15|6|6|0
303|The Beatles|Can’t Buy Me Love|The Beatles Box Set|1141092|14523315|1572813|1988-11-15|6|6|0
303|The Beatles|Carry That Weight|The Beatles Box Set|304822|12652860|1572813|1988-11-15|6|6|0
303|The Beatles|Chains|The Beatles Box Set|8274576|5690718|1572813|1988-11-15|6|6|0
303|The Beatles|Come Together|The Beatles Box Set|198973|12377409|1572813|1988-11-15|6|6|0
303|The Beatles|Day Tripper|The Beatles Box Set|6616974|9646202|1572813|1988-11-15|6|6|0
303|The Beatles|Dear Prudence|The Beatles Box Set|159793|14523280|1572813|1988-11-15|6|6|0
303|The Beatles|Devil in His Heart|The Beatles Box Set|1777813|1777813|1572813|1988-11-15|6|6|0
303|The Beatles|Dig It|The Beatles Box Set|174321|10141212|1572813|1988-11-15|6|6|0
303|The Beatles|Dig a Pony|The Beatles Box Set|174318|10141209|1572813|1988-11-15|6|6|0
303|The Beatles|Do You Want to Know a Secret|The Beatles Box Set|295301|5690725|1572813|1988-11-15|6|6|0
303|The Beatles|Don’t Bother Me|The Beatles Box Set|286218|659214|1572813|1988-11-15|6|6|0
303|The Beatles|Drive My Car|The Beatles Box Set|613806|10775951|1572813|1988-11-15|6|6|0
303|The Beatles|Eight Days a Week|The Beatles Box Set|368502|14523245|1572813|1988-11-15|6|6|0
303|The Beatles|Every Little Thing|The Beatles Box Set|368505|14523248|1572813|1988-11-15|6|6|0
303|The Beatles|Everybody’s Got Something to Hide Except Me and My Monkey|The Beatles Box Set|182548|182548|1572813|1988-11-15|6|6|0
303|The Beatles|Everybody’s Got Something to Hide Except Me and My Monkey|The Beatles Box Set|182548|14523299|1572813|1988-11-15|6|6|0
303|The Beatles|For You Blue|The Beatles Box Set|174327|10141218|1572813|1988-11-15|6|6|0
303|The Beatles|Get Back|The Beatles Box Set|174328|10141219|1572813|1988-11-15|6|6|0
303|The Beatles|Getting Better|The Beatles Box Set|755068|8652830|1572813|1988-11-15|6|6|0
303|The Beatles|Glass Onion|The Beatles Box Set|159794|159794|1572813|1988-11-15|6|6|0
303|The Beatles|Golden Slumbers|The Beatles Box Set|1186559|12652830|1572813|1988-11-15|6|6|0
303|The Beatles|Good Morning Good Morning|The Beatles Box Set|182542|11484734|1572813|1988-11-15|6|6|0
303|The Beatles|Good Night|The Beatles Box Set|182557|182557|1572813|1988-11-15|6|6|0
303|The Beatles|Happiness Is a Warm Gun|The Beatles Box Set|159799|159799|1572813|1988-11-15|6|6|0
303|The Beatles|Hello, Goodbye|The Beatles Box Set|155969|9646177|1572813|1988-11-15|6|6|0
303|The Beatles|Helter Skelter|The Beatles Box Set|182550|182550|1572813|1988-11-15|6|6|86
303|The Beatles|Her Majesty|The Beatles Box Set|188125|12652917|1572813|1988-11-15|6|6|0
303|The Beatles|Here Comes the Sun|The Beatles Box Set|184968|2553994|1572813|1988-11-15|6|6|0
303|The Beatles|Hey Bulldog|The Beatles Box Set|6796|14189682|1572813|1988-11-15|6|6|0
303|The Beatles|Hey Jude|The Beatles Box Set|155973|10506431|1572813|1988-11-15|6|6|0
303|The Beatles|Hey-Hey-Hey-Hey! (Going Back to Birmingham)|The Beatles Box Set|8460334|14523244|1572813|1988-11-15|6|6|0
303|The Beatles|Hold Me Tight|The Beatles Box Set|286223|286223|1572813|1988-11-15|6|6|0
303|The Beatles|Honey Pie|The Beatles Box Set|182553|182553|1572813|1988-11-15|6|6|0
303|The Beatles|Honey, Don’t!|The Beatles Box Set|6302087|14523247|1572813|1988-11-15|6|6|0
303|The Beatles|I Am the Walrus|The Beatles Box Set|155968|3968976|1572813|1988-11-15|6|6|40
303|The Beatles|I Don’t Want to Spoil the Party|The Beatles Box Set|368506|14523249|1572813|1988-11-15|6|6|0
303|The Beatles|I Me Mine|The Beatles Box Set|174320|10141211|1572813|1988-11-15|6|6|0
303|The Beatles|I Saw Her Standing There|The Beatles Box Set|295291|3090592|1572813|1988-11-15|6|6|0
303|The Beatles|I Should Have Known Better|The Beatles Box Set|194150|14523310|1572813|1988-11-15|6|6|0
303|The Beatles|I Wanna Be Your Man|The Beatles Box Set|286225|1434054|1572813|1988-11-15|6|6|0
303|The Beatles|I Want You (She’s So Heavy)|The Beatles Box Set|184967|12647386|1572813|1988-11-15|6|6|0
303|The Beatles|I Want to Tell You|The Beatles Box Set|292251|11484721|1572813|1988-11-15|6|6|0
303|The Beatles|I Will|The Beatles Box Set|6279932|159807|1572813|1988-11-15|6|6|0
303|The Beatles|It Won’t Be Long|The Beatles Box Set|286215|3090594|1572813|1988-11-15|6|6|0
303|The Beatles|It’s All Too Much|The Beatles Box Set|6797|14189683|1572813|1988-11-15|6|6|0
303|The Beatles|I’ll Be Back|The Beatles Box Set|194161|14523321|1572813|1988-11-15|6|6|0
303|The Beatles|I’ll Cry Instead|The Beatles Box Set|6186932|14523317|1572813|1988-11-15|6|6|0
303|The Beatles|I’ll Follow the Sun|The Beatles Box Set|368499|14523242|1572813|1988-11-15|6|6|0
303|The Beatles|I’m Down|The Beatles Box Set|6267352|3688404|1572813|1988-11-15|6|6|0
303|The Beatles|I’m So Tired|The Beatles Box Set|159801|159801|1572813|1988-11-15|6|6|0
303|The Beatles|I’m a Loser|The Beatles Box Set|368496|14523239|1572813|1988-11-15|6|6|0
303|The Beatles|I’ve Got a Feeling|The Beatles Box Set|174324|10141215|1572813|1988-11-15|6|6|0
303|The Beatles|Julia|The Beatles Box Set|9740934|14523295|1572813|1988-11-15|6|6|0
303|The Beatles|Kansas City|The Beatles Box Set|8055018|14523244|1572813|1988-11-15|6|6|0
303|The Beatles|Komm, gib mir deine Hand|The Beatles Box Set|6186942|337064|1572813|1988-11-15|6|6|0
303|The Beatles|Lady Madonna|The Beatles Box Set|5681695|10506429|1572813|1988-11-15|6|6|0
303|The Beatles|Let It Be|The Beatles Box Set|174322|4137350|1572813|1988-11-15|6|6|73
303|The Beatles|Let It Be|The Beatles Box Set|174322|10141213|1572813|1988-11-15|6|6|0
303|The Beatles|Little Child|The Beatles Box Set|286219|286219|1572813|1988-11-15|6|6|0
303|The Beatles|Long Tall Sally|The Beatles Box Set|9026995|4545566|1572813|1988-11-15|6|6|0
303|The Beatles|Long, Long, Long|The Beatles Box Set|182551|182551|1572813|1988-11-15|6|6|0
303|The Beatles|Love Me Do|The Beatles Box Set|295298|14523231|1572813|1988-11-15|6|6|0
303|The Beatles|Lucy in the Sky With Diamonds|The Beatles Box Set|182534|12247338|1572813|1988-11-15|6|6|0
303|The Beatles|Maggie Mae|The Beatles Box Set|174323|12640725|1572813|1988-11-15|6|6|0
303|The Beatles|Magical Mystery Tour|The Beatles Box Set|155971|3968974|1572813|1988-11-15|6|6|0
303|The Beatles|Matchbox|The Beatles Box Set|6186937|2466968|1572813|1988-11-15|6|6|33
303|The Beatles|Maxwell’s Silver Hammer|The Beatles Box Set|304815|12647305|1572813|1988-11-15|6|6|0
303|The Beatles|Mean Mr Mustard|The Beatles Box Set|304819|12652735|1572813|1988-11-15|6|6|0
303|The Beatles|Misery|The Beatles Box Set|295292|14523225|1572813|1988-11-15|6|6|0
303|The Beatles|Money (That’s What I Want)|The Beatles Box Set|286228|3090675|1572813|1988-11-15|6|6|0
303|The Beatles|Mr. Moonlight|The Beatles Box Set|9299926|14523243|1572813|1988-11-15|6|6|0
303|The Beatles|No Reply|The Beatles Box Set|368495|14523238|1572813|1988-11-15|6|6|0
303|The Beatles|Not a Second Time|The Beatles Box Set|286227|286227|1572813|1988-11-15|6|6|0
303|The Beatles|Ob‐La‐Di, Ob‐La‐Da|The Beatles Box Set|159795|159795|1572813|1988-11-15|6|6|0
303|The Beatles|Octopus’s Garden|The Beatles Box Set|184966|2553997|1572813|1988-11-15|6|6|0
303|The Beatles|Oh! Darling|The Beatles Box Set|304816|804654|1572813|1988-11-15|6|6|0
303|The Beatles|Old Brown Shoe|The Beatles Box Set|198971|6393393|1572813|1988-11-15|6|6|0
303|The Beatles|One After 909|The Beatles Box Set|174325|10141216|1572813|1988-11-15|6|6|0
303|The Beatles|Only a Northern Song|The Beatles Box Set|6794|14523195|1572813|1988-11-15|6|6|0
303|The Beatles|P.S. I Love You|The Beatles Box Set|295299|14523232|1572813|1988-11-15|6|6|0
303|The Beatles|Paperback Writer|The Beatles Box Set|177461|6136291|1572813|1988-11-15|6|6|0
303|The Beatles|Penny Lane|The Beatles Box Set|194529|9354183|1572813|1988-11-15|6|6|0
303|The Beatles|Please Mr. Postman|The Beatles Box Set|6563829|3090679|1572813|1988-11-15|6|6|0
303|The Beatles|Please Please Me|The Beatles Box Set|295297|14523230|1572813|1988-11-15|6|6|0
303|The Beatles|Polythene Pam|The Beatles Box Set|304820|12652761|1572813|1988-11-15|6|6|0
