recordingid|sourceartist|recording_artist|recordname|recartistcredit
4778448|The Beatles|Bob Dylan|Nowhere Man|17
410946|The Beatles|The Beatles|Nowhere Man|303
41922|The Beatles|Acker Bilk|Nowhere Man|331
10810242|The Beatles|Tiny Tim|Nowhere Man|5075
156422|The Beatles|Dokken|Nowhere Man|9295
5863870|The Beatles|Carpenters|Nowhere Man|9366
3868515|The Beatles|Joe Pass|Nowhere Man|10565
1461253|The Beatles|Randy Travis|Nowhere Man|11175
13427746|The Beatles|Bill Frisell|Nowhere Man|11731
420082|The Beatles|Paul Westerberg|Nowhere Man|14580
10222577|The Beatles|The Hollyridge Strings|Nowhere Man|24501
739925|The Beatles|The Brothers Four|Nowhere Man|31074
4627348|The Beatles|Low|Nowhere Man|32662
3221676|The Beatles|Mortal|Nowhere Man|46812
1299374|The Beatles|Vikki Carr|Nowhere Man|48909
2905348|The Beatles|Marky Ramone and The Intruders|Nowhere Man|58915
1854057|The Beatles|John Bayless|Nowhere Man|63088
9460626|The Beatles|The Settlers|Nowhere Man|71605
13339803|The Beatles|[unknown]|Nowhere Man|97546
5996849|The Beatles|Gershon Kingsley|Nowhere Man|104859
4673610|The Beatles|Emmerson Nogueira|Nowhere Man|112186
12949116|The Beatles|Kkrusty|Nowhere Man|291796
5318252|The Beatles|L.A. Workshop|Nowhere Man|328212
15807041|The Beatles|Sweet Little Band|Nowhere Man|405069
7340433|The Beatles|Henrique Cazes|Nowhere Man|467564
6532863|The Beatles|Vitamin String Quartet|Nowhere Man|562672
19047728|The Beatles|Greycoats|Nowhere Man|598879
9320273|The Beatles|Ricardo Caliente|Nowhere Man|616352
9728504|The Beatles|Miro Honkanen|Nowhere Man|641708
11578884|The Beatles|Los Rolin|Nowhere Man|751087
12556549|The Beatles|Queimada|Nowhere Man|837893
12939997|The Beatles|ito|Nowhere Man|882548
13682509|The Beatles|OS Isaak Iselin|Nowhere Man|903405
13624129|The Beatles|The Cornshed Sisters|Nowhere Man|975611
2730787|The Beatles|Ofra Harnoy & Orford String Quartet|Nowhere Man|1531731
18706072|The Beatles|Phil Bates and Mik Kaminski feat. Tina McBain|Nowhere Man|1588929
16055239|The Beatles|Monique Kessous|Nowhere Man (KGO mix)|576463
8360676|The Beatles|The Slickers|Ob La Di Ob La Da|57813
17838447|The Beatles|Marmalade|Ob La Di Ob La Da|60683
6190665|The Beatles|Ken Lazarus|Ob La Di Ob La Da|241618
15172779|The Beatles|Marmalade|Ob La Di Ob La Da|857409
15952183|The Beatles|Ben from Corduroy|Ob La Di Ob La Da|1513615
12990075|The Beatles|Marmalade|Ob La Di, Ob La Da|60683
13339799|The Beatles|[unknown]|Ob La Di, Ob La Da|97546
9034225|The Beatles|Joyce Bond|Ob La Di, Ob La Da|147869
587503|The Beatles|The Persuasions|Ob La Di, Ob La Da|153502
8294057|The Beatles|Shango|Ob La Di, Ob La Da|545523
11682870|The Beatles|Andrés Calamaro|Ob La Di, Ob La Da, Cha Cha Cha|58636
6188249|The Beatles|Rolf Harris|Ob-La-Di Ob-La-Da|31049
3365576|The Beatles|Daniel O'Donnell|Ob-La-Di Ob-La-Da|126018
5906898|The Beatles|Modern Gustin Trio|Ob-La-Di Ob-La-Da|364980
12240992|The Beatles|The 1970 England World Cup Football Squad|Ob-La-Di Ob-La-Da|793089
7340432|The Beatles|Henrique Cazes & Hamilton de Holanda|Ob-La-Di Ob-La-Da|1427570
2582530|The Beatles|Inner Circle|Ob-La-Di Ob-La-Da (Click Remix)|3139
2107613|The Beatles|Phish|Ob-La-Di, Ob-La-Da|71
1509944|The Beatles|Celia Cruz|Ob-La-Di, Ob-La-Da|1515
2702044|The Beatles|Inner Circle|Ob-La-Di, Ob-La-Da|3139
2124238|The Beatles|The Heptones|Ob-La-Di, Ob-La-Da|5199
8834253|The Beatles|Dick Hyman|Ob-La-Di, Ob-La-Da|5411
1960404|The Beatles|Maria Muldaur|Ob-La-Di, Ob-La-Da|8718
14213446|The Beatles|Uakti|Ob-La-Di, Ob-La-Da|14629
8657369|The Beatles|Arthur Conley|Ob-La-Di, Ob-La-Da|16410
10251839|The Beatles|Paul Desmond|Ob-La-Di, Ob-La-Da|22065
8243990|The Beatles|Herb Alpert & The Tijuana Brass|Ob-La-Di, Ob-La-Da|34720
4468513|The Beatles|NICOTINE|Ob-La-Di, Ob-La-Da|40924
8430490|The Beatles|Marmalade|Ob-La-Di, Ob-La-Da|60683
5628618|The Beatles|Anita Kerr Singers|Ob-La-Di, Ob-La-Da|96694
6764551|The Beatles|Yuri|Ob-La-Di, Ob-La-Da|98723
14008136|The Beatles|akiko|Ob-La-Di, Ob-La-Da|102718
11365745|The Beatles|The Gas House Gang|Ob-La-Di, Ob-La-Da|125018
1865220|The Beatles|Enoch Light|Ob-La-Di, Ob-La-Da|135627
2131918|The Beatles|Joyce Bond|Ob-La-Di, Ob-La-Da|147869
12720540|The Beatles|Rubber Band|Ob-La-Di, Ob-La-Da|159172
11960558|The Beatles|House of Heroes|Ob-La-Di, Ob-La-Da|205005
14534182|The Beatles|The Punkles|Ob-La-Di, Ob-La-Da|208181
10264027|The Beatles|Malcolm Scarpa|Ob-La-Di, Ob-La-Da|335550
10276312|The Beatles|Peter Mayer|Ob-La-Di, Ob-La-Da|353956
6933112|The Beatles|University of California, Los Angeles Awaken A Cappella|Ob-La-Di, Ob-La-Da|391150
17518751|The Beatles|The Original Brasso Band|Ob-La-Di, Ob-La-Da|489920
17443058|The Beatles|Les Boréades de Montréal|Ob-La-Di, Ob-La-Da|612697
14406951|The Beatles|Sungha Jung|Ob-La-Di, Ob-La-Da|622641
11578888|The Beatles|Los Rolin|Ob-La-Di, Ob-La-Da|751087
2765383|The Beatles|Arthur Fiedler & Boston Pops Orchestra|Ob-La-Di, Ob-La-Da|805801
485465|The Beatles|The King’s Singers|Ob-La-Di, Ob-La-Da|1181909
16308914|The Beatles|OD TAPO IMI|Ob-La-Di, Ob-La-Da|1328427
8080887|The Beatles|Nick DeCaro|Ob-La-Di, Ob-La-Da|1368004
5996337|The Beatles|Youssou N’Dour|Ob-La-Di, Ob-La-Da|1431510
2699139|The Beatles|Erich Kunzel and the Cincinnati Pops Orchestra feat. King's Singers|Ob-La-Di, Ob-La-Da|1540202
5539182|The Beatles|George and Henry Chadwick|Ob-La-Di, Ob-La-Da (Life Goes On)|1151113
4453828|The Beatles|No Doubt|Ob-La-Di, Ob-La-Da (live)|464
16069948|The Beatles|The King’s Singers|Ob-La-Di-Ob-La-Da|1181909
2089174|The Beatles|Jimmy Cliff|Ob-la-di Ob-la-da|1626
13668247|The Beatles|Floyd Cramer|Ob-la-di, Ob-la-da|33964
5647725|The Beatles|Aino Bāliņa|Ob-la-di, ob-la-da|288645
1362091|The Beatles|Pato Fu|Ob-la-di-ob-la-da|35614
17245487|The Beatles|Robert Tobitt|Obla De Obla Da|1410246
15088616|The Beatles|Willy Chirino|Obladi Oblada|72676
15807046|The Beatles|Sweet Little Band|Obladi Oblada|405069
1429372|The Beatles|No Doubt|Ob‐La‐Di Ob‐La‐Da|464
159795|The Beatles|The Beatles|Ob‐La‐Di, Ob‐La‐Da|303
5505188|The Beatles|No Doubt|Ob‐La‐Di, Ob‐La‐Da|464
4148202|The Beatles|The Bedrocks|Ob‐La‐Di, Ob‐La‐Da|158261
10107020|The Beatles|Lone Star|Ocho días|521549
852474|The Beatles|Raffi|Octopus's Garden|22505
1788725|The Beatles|Ofra Harnoy|Octopus's Garden|46612
12241004|The Beatles|Anita Harris|Octopus's Garden|82432
9692360|The Beatles|Jeffrey Lewis|Octopus's Garden|94283
587498|The Beatles|The Persuasions|Octopus's Garden|153502
2426949|The Beatles|Mike Westbrook|Octopus's Garden|164475
14534181|The Beatles|The Punkles|Octopus's Garden|208181
18744697|The Beatles|Unicante|Octopus's Garden|466125
2699137|The Beatles|Erich Kunzel and the Cincinnati Pops Orchestra feat. King's Singers|Octopus's Garden|1540202
6360143|The Beatles|The Beatles|Octopus's Garden (Love version)|303
2553997|The Beatles|The Beatles|Octopus’s Garden|303
4468517|The Beatles|NICOTINE|Octpus's Garden|40924
992418|The Beatles|Union|Oh Darling|6773
451021|The Beatles|John Pizzarelli|Oh Darling|31534
5388314|The Beatles|Mina|Oh Darling|32092
13492099|The Beatles|Roberta Flack|Oh Darling|32942
1026914|The Beatles|Laurence Juber|Oh Darling|66675
4212339|The Beatles|Yellow Matter Custard|Oh Darling|264672
17958035|The Beatles|Neto Resendiz|Oh Darling|1499252
18019368|The Beatles|ESP|Oh Darling|1504237
5486552|The Rolling Stones|The Rolling Stones|Oh No Not You Again|825
4506746|The Rolling Stones|The Rolling Stones|Oh No, Not You Again|825
804654|The Beatles|The Beatles|Oh! Darling|303
2906923|The Beatles|Robin Gibb|Oh! Darling|9999
3738484|The Beatles|George Benson|Oh! Darling|11062
6387929|The Beatles|Graham Bonnet|Oh! Darling|39175
9050402|The Beatles|Models|Oh! Darling|58506
2114527|The Beatles|Andrés Calamaro|Oh! Darling|58636
587495|The Beatles|The Persuasions|Oh! Darling|153502
2426948|The Beatles|Mike Westbrook|Oh! Darling|164475
1461254|The Beatles|Huey Lewis|Oh! Darling|198553
5549895|The Beatles|Connie Evingson|Oh! Darling|259160
17155966|The Beatles|Corcovado Frequency|Oh! Darling|279257
9692359|The Beatles|Broken Records|Oh! Darling|493363
12334935|The Beatles|The Cooltrane Quartet|Oh! Darling|510822
17443062|The Beatles|Les Boréades de Montréal|Oh! Darling|612697
7607266|The Beatles|Dana Fuchs & Martin Luther McCoy|Oh! Darling|820466
10448825|The Beatles|Florence + the Machine|Oh! Darling|852717
704935|The Beatles|Béla Fleck and the Flecktones|Oh! Darling|1137443
16617064|The Beatles|村上“ポンタ”秀一|Oh! Darling|1362007
12573676|The Beatles|Igor Presnyakov|Oh! Darling [The Beatles]|839883
8189321|The Beatles|Etta Scollo|Oh! Darling!|171740
4389145|The Beatles|Mina|Oh, Darling|32092
6393393|The Beatles|The Beatles|Old Brown Shoe|303
1424389|The Beatles|Leslie West|Old Brown Shoe|95928
1365225|The Beatles|The Marlowes|Old Brown Shoe|110198
3409072|The Beatles|Gary Brooker|Old Brown Shoe|119499
1269413|The Beatles|George Harrison with Eric Clapton and Band|Old Brown Shoe|1353269
1608080|The Beatles|The Beatles|One After 909|303
3255921|The Beatles|The Smithereens|One After 909|4572
1461245|The Beatles|Willie Nelson|One After 909|6083
634119|The Beatles|Laibach|One After 909|9194
11458298|The Beatles|James Apollo|One After 909|205694
14534180|The Beatles|The Punkles|One After 909|208181
10264029|The Beatles|Glass Onion|One After 909|272635
11458302|The Beatles|Wilko Johnson|One After 909|423042
10356982|The Beatles|Pete Weiss & the Rock Band|One After 909|596133
6327724|The Beatles|Los DuraBeat con León Gieco|One After 909|1132125
308240|The Beatles|The Beatles|One After 909 (complete)|303
308239|The Beatles|The Beatles|One After 909 (sequence)|303
15635370|The Beatles|The Beatles|One After 909 (studio outtake / takes 1 & 2)|303
14608694|The Beatles|The Beatles|One After 909 (takes 1/2)|303
14608695|The Beatles|The Beatles|One After 909 (takes 3/4)|303
14077638|The Rolling Stones|The Rolling Stones|One More Shot|825
410943|The Beatles|The Beatles|Only a Northern Song|303
1365214|The Beatles|Jamie Hoover|Only a Northern Song|110190
13624126|The Beatles|Gravenhurst|Only a Northern Song|131482
18869634|The Beatles|Little Richard|Ooh My Soul|3331
305657|The Beatles|The Beatles|Ooh! My Soul|303
12883371|The Beatles|Little Richard|Ooh! My Soul|3331
12997378|The Beatles|Little Richard|Ooh! My Soul (K-tel master)|3331
12882283|The Beatles|Little Richard|Ooh! My Soul (version 1, extended master)|3331
12882281|The Beatles|Little Richard|Ooh! My Soul (version 1: announcement & take 1)|3331
12882282|The Beatles|Little Richard|Ooh! My Soul (version 1: announcement & take 3)|3331
12882295|The Beatles|Little Richard|Ooh! My Soul (version 2, take 5)|3331
12882296|The Beatles|Little Richard|Ooh! My Soul (version 2: announcement, take 7 & chatter)|3331
12882297|The Beatles|Little Richard|Ooh! My Soul (version 2: chatter, take 9 & chatter)|3331
12882294|The Beatles|Little Richard|Ooh! My Soul (version 2: take 4 faded in & chatter)|3331
6722266|The Rolling Stones|Janus|Out Of Time|425840
13053684|The Rolling Stones|Chris Farlowe|Out Off Time|24263
250919|The Rolling Stones|The Rolling Stones|Out of Time|825
1356576|The Rolling Stones|Manic Street Preachers|Out of Time|2273
326177|The Rolling Stones|Ramones|Out of Time|11136
3062268|The Rolling Stones|David Essex|Out of Time|15245
10357404|The Rolling Stones|Del Shannon|Out of Time|16171
1307653|The Rolling Stones|The Bates|Out of Time|21946
649908|The Rolling Stones|Chris Farlowe|Out of Time|24263
7269586|The Rolling Stones|The Real Kids|Out of Time|41893
692821|The Rolling Stones|Henning Stærk|Out of Time|53273
6374289|The Rolling Stones|P.J. Proby|Out of Time|87656
1982717|The Rolling Stones|Giuliano Palma & The Bluebeaters|Out of Time|130172
2839035|The Rolling Stones|Dan McCafferty|Out of Time|160952
13439809|The Rolling Stones|Elvis Costello & The Imposters|Out of Time|183415
4119864|The Rolling Stones|The 101ers|Out of Time|192068
4379502|The Rolling Stones|BBQ|Out of Time|274926
4449189|The Rolling Stones|Urban Love|Out of Time|279251
6928479|The Rolling Stones|Blazing Salads|Out of Time|438879
4341125|The Rolling Stones|Jimmy Barnes with Tim Rogers|Out of Time|1406282
14523232|The Beatles|The Beatles|P.S. I Love You|303
11790335|The Beatles|The Smithereens|P.S. I Love You|4572
9795265|The Beatles|Keely Smith|P.S. I Love You|8563
1228558|The Beatles|Bette Midler|P.S. I Love You|9262
6071709|The Beatles|The Chipmunks|P.S. I Love You|16283
10222549|The Beatles|The Hollyridge Strings|P.S. I Love You|24501
3472822|The Beatles|Dion & The Belmonts|P.S. I Love You|32051
8984141|The Beatles|Barbara Dickson|P.S. I Love You|46111
17124920|The Beatles|Ronnie Spector|P.S. I Love You|120438
9984226|The Beatles|Santo & Johnny|P.S. I Love You|144154
6911936|The Beatles|Sonny Curtis|P.S. I Love You|156564
4055082|The Beatles|Peter Lipa|P.S. I Love You|254587
8145008|The Beatles|Bucky Pizzarelli & Frank Vignola|P.S. I Love You|818440
1241563|The Rolling Stones|U2|Paint It Black|197
249611|The Rolling Stones|The Tea Party|Paint It Black|391
207154|The Rolling Stones|The Rolling Stones|Paint It Black|825
9192411|The Rolling Stones|The Animals|Paint It Black|1433
6132374|The Rolling Stones|The Mighty Lemon Drops|Paint It Black|1564
429365|The Rolling Stones|Deep Purple|Paint It Black|1587
848903|The Rolling Stones|Jonny Lang|Paint It Black|2329
4689943|The Rolling Stones|Gob|Paint It Black|3027
2145506|The Rolling Stones|Firewater|Paint It Black|3538
10264321|The Rolling Stones|Flamin' Groovies|Paint It Black|4111
537069|The Rolling Stones|Earth Crisis|Paint It Black|4806
4483091|The Rolling Stones|Anti-Nowhere League|Paint It Black|4863
6945968|The Rolling Stones|Grip Inc.|Paint It Black|5087
909182|The Rolling Stones|Anvil|Paint It Black|5215
1587526|The Rolling Stones|Marduk|Paint It Black|7168
116588|The Rolling Stones|Jeff Dahl|Paint It Black|7203
4220201|The Rolling Stones|The Residents|Paint It Black|9006
10187391|The Rolling Stones|London Symphony Orchestra|Paint It Black|12299
3062267|The Rolling Stones|David Essex|Paint It Black|15245
1619337|The Rolling Stones|Echo & The Bunnymen|Paint It Black|16153
3210914|The Rolling Stones|Trust|Paint It Black|22127
2331612|The Rolling Stones|Troum|Paint It Black|22152
1199832|The Rolling Stones|The Feelies|Paint It Black|23749
5673115|The Rolling Stones|Chris Farlowe|Paint It Black|24263
7696828|The Rolling Stones|Marc Almond|Paint It Black|34990
3604713|The Rolling Stones|The Unseen|Paint It Black|35801
898738|The Rolling Stones|W.A.S.P.|Paint It Black|36429
4145887|The Rolling Stones|Chalice|Paint It Black|36799
6833091|The Rolling Stones|Hayseed Dixie|Paint It Black|40265
2331608|The Rolling Stones|Kit Clayton|Paint It Black|41478
875913|The Rolling Stones|Tracy Lawrence|Paint It Black|41649
515506|The Rolling Stones|Vanessa Carlton|Paint It Black|41764
11418886|The Rolling Stones|Studio 99|Paint It Black|42563
878682|The Rolling Stones|Inkubus Sukkubus|Paint It Black|43797
4033077|The Rolling Stones|Opium Jukebox|Paint It Black|45044
1006016|The Rolling Stones|Fennesz|Paint It Black|48653
746109|The Rolling Stones|Miss B. Haven|Paint It Black|50045
17763618|The Rolling Stones|The Clarks|Paint It Black|51341
1749115|The Rolling Stones|Azúcar Moreno|Paint It Black|52540
17745715|The Rolling Stones|Gov't Mule|Paint It Black|53232
8076473|The Rolling Stones|The Standells|Paint It Black|61499
1125788|The Rolling Stones|Statemachine|Paint It Black|65650
5832414|The Rolling Stones|Darkseed|Paint It Black|68394
4679055|The Rolling Stones|Gábor Szabó|Paint It Black|73628
1004251|The Rolling Stones|Glenn Tipton|Paint It Black|76306
1071270|The Rolling Stones|Band of Susans|Paint It Black|81083
2331614|The Rolling Stones|Circle|Paint It Black|85071
12465045|The Rolling Stones|The Nashville SuperPickers|Paint It Black|90612
1224784|The Rolling Stones|The Meteors|Paint It Black|96151
9702966|The Rolling Stones|Mo-Dettes|Paint It Black|107010
1393400|The Rolling Stones|The Agony Scene|Paint It Black|111944
14675810|The Rolling Stones|Zdob și Zdub|Paint It Black|129325
1775815|The Rolling Stones|Eric Burdon & War|Paint It Black|131333
2564130|The Rolling Stones|The Black Dahlia Murder|Paint It Black|135943
3737844|The Rolling Stones|The Eternal Afflict|Paint It Black|155319
2331605|The Rolling Stones|Mieskuoro Huutajat|Paint It Black|156104
2331607|The Rolling Stones|Stilluppsteypa|Paint It Black|159182
2331611|The Rolling Stones|The Tape-beatles|Paint It Black|159183
2331615|The Rolling Stones|Loren Chasse|Paint It Black|159184
2331606|The Rolling Stones|The Joy of Disease|Paint It Black|178670
2331609|The Rolling Stones|Acid Mothers Temple & The Melting Paraiso U.F.O.|Paint It Black|184608
1018865|The Rolling Stones|Hrvatski|Paint It Black|187971
3467210|The Rolling Stones|Astrovamps|Paint It Black|200696
3444232|The Rolling Stones|Brent Truitt|Paint It Black|218272
6710139|The Rolling Stones|Burn It Down|Paint It Black|223276
3924337|The Rolling Stones|Petrified Alien Brain|Paint It Black|246633
18040623|The Rolling Stones|Carmine Appice|Paint It Black|269880
1930390|The Rolling Stones|Jesus and the Gurus|Paint It Black|272321
1359506|The Rolling Stones|Eric Burdon and the Animals|Paint It Black|294012
9157874|The Rolling Stones|Africa|Paint It Black|300518
15030514|The Rolling Stones|Substyle|Paint It Black|313830
6959058|The Rolling Stones|Jad Wio|Paint It Black|326842
5852568|The Rolling Stones|Sixth Finger|Paint It Black|332072
5754230|The Rolling Stones|Sister Sin|Paint It Black|354071
