artist	trackid	trackname	recordingid	releasename	release_group	date_year	labelname	countryname	id	name
The Beatles	11012377	I Want You (She's So Heavy)	12647386	Abbey Road	2717	1969	Apple Records	United Kingdom	184967	I Want You (She’s So Heavy)
The Beatles	11012377	I Want You (She's So Heavy)	12647386	Abbey Road	2717	1969	Apple Records	United States	184967	I Want You (She’s So Heavy)
The Beatles	11012378	Here Comes the Sun	2553994	Abbey Road	2717	1969	Apple Records	United Kingdom	184968	Here Comes the Sun
The Beatles	11012378	Here Comes the Sun	2553994	Abbey Road	2717	1969	Apple Records	United States	184968	Here Comes the Sun
The Beatles	11012379	Because	1610575	Abbey Road	2717	1969	Apple Records	United Kingdom	304817	Because
The Beatles	11012379	Because	1610575	Abbey Road	2717	1969	Apple Records	United States	304817	Because
The Beatles	11012380	You Never Give Me Your Money	12647979	Abbey Road	2717	1969	Apple Records	United Kingdom	304818	You Never Give Me Your Money
The Beatles	11012380	You Never Give Me Your Money	12647979	Abbey Road	2717	1969	Apple Records	United States	304818	You Never Give Me Your Money
The Beatles	11012381	Sun King	12652449	Abbey Road	2717	1969	Apple Records	United Kingdom	302407	Sun King
The Beatles	11012381	Sun King	12652449	Abbey Road	2717	1969	Apple Records	United States	302407	Sun King
The Beatles	11012382	Mean Mr. Mustard	12652735	Abbey Road	2717	1969	Apple Records	United Kingdom	304819	Mean Mr Mustard
The Beatles	11012382	Mean Mr. Mustard	12652735	Abbey Road	2717	1969	Apple Records	United States	304819	Mean Mr Mustard
The Beatles	11012383	Polythene Pam	12652761	Abbey Road	2717	1969	Apple Records	United Kingdom	304820	Polythene Pam
The Beatles	11012383	Polythene Pam	12652761	Abbey Road	2717	1969	Apple Records	United States	304820	Polythene Pam
The Beatles	11012384	She Came In Through the Bathroom Window	12652802	Abbey Road	2717	1969	Apple Records	United Kingdom	304821	She Came In Through the Bathroom Window
The Beatles	11012384	She Came In Through the Bathroom Window	12652802	Abbey Road	2717	1969	Apple Records	United States	304821	She Came In Through the Bathroom Window
The Beatles	11012385	Golden Slumbers	12652830	Abbey Road	2717	1969	Apple Records	United Kingdom	1186559	Golden Slumbers
The Beatles	11012385	Golden Slumbers	12652830	Abbey Road	2717	1969	Apple Records	United States	1186559	Golden Slumbers
The Beatles	11012386	Carry That Weight	12652860	Abbey Road	2717	1969	Apple Records	United Kingdom	304822	Carry That Weight
The Beatles	11012386	Carry That Weight	12652860	Abbey Road	2717	1969	Apple Records	United States	304822	Carry That Weight
The Beatles	11012387	The End	12652886	Abbey Road	2717	1969	Apple Records	United Kingdom	184970	The End
The Beatles	11012387	The End	12652886	Abbey Road	2717	1969	Apple Records	United States	184970	The End
The Beatles	11012388	Her Majesty	12652917	Abbey Road	2717	1969	Apple Records	United Kingdom	188125	Her Majesty
The Beatles	11012388	Her Majesty	12652917	Abbey Road	2717	1969	Apple Records	United States	188125	Her Majesty
The Beatles	11012389	Come Together	12377409	Abbey Road	2717	1969	Odeon	United Kingdom	198973	Come Together
The Beatles	11012389	Come Together	12377409	Abbey Road	2717	1969	Odeon	United States	198973	Come Together
The Beatles	11012390	Something	2553996	Abbey Road	2717	1969	Odeon	United Kingdom	1269417	Something
The Beatles	11012390	Something	2553996	Abbey Road	2717	1969	Odeon	United States	1269417	Something
The Beatles	11012391	Maxwell’s Silver Hammer	12647305	Abbey Road	2717	1969	Odeon	United Kingdom	304815	Maxwell’s Silver Hammer
The Beatles	11012391	Maxwell’s Silver Hammer	12647305	Abbey Road	2717	1969	Odeon	United States	304815	Maxwell’s Silver Hammer
The Beatles	11012392	Oh! Darling	804654	Abbey Road	2717	1969	Odeon	United Kingdom	304816	Oh! Darling
The Beatles	11012392	Oh! Darling	804654	Abbey Road	2717	1969	Odeon	United States	304816	Oh! Darling
The Beatles	11012393	Octopus’s Garden	2553997	Abbey Road	2717	1969	Odeon	United Kingdom	184966	Octopus’s Garden
The Beatles	11012393	Octopus’s Garden	2553997	Abbey Road	2717	1969	Odeon	United States	184966	Octopus’s Garden
The Beatles	11012394	I Want You (She's So Heavy)	12647386	Abbey Road	2717	1969	Odeon	United Kingdom	184967	I Want You (She’s So Heavy)
The Beatles	11012394	I Want You (She's So Heavy)	12647386	Abbey Road	2717	1969	Odeon	United States	184967	I Want You (She’s So Heavy)
The Beatles	11012395	Here Comes the Sun	2553994	Abbey Road	2717	1969	Odeon	United Kingdom	184968	Here Comes the Sun
The Beatles	11012395	Here Comes the Sun	2553994	Abbey Road	2717	1969	Odeon	United States	184968	Here Comes the Sun
The Beatles	11012396	Because	1610575	Abbey Road	2717	1969	Odeon	United Kingdom	304817	Because
The Beatles	11012396	Because	1610575	Abbey Road	2717	1969	Odeon	United States	304817	Because
The Beatles	11012397	You Never Give Me Your Money	12647979	Abbey Road	2717	1969	Odeon	United Kingdom	304818	You Never Give Me Your Money
The Beatles	11012397	You Never Give Me Your Money	12647979	Abbey Road	2717	1969	Odeon	United States	304818	You Never Give Me Your Money
The Beatles	11012398	Sun King	12652449	Abbey Road	2717	1969	Odeon	United Kingdom	302407	Sun King
The Beatles	11012398	Sun King	12652449	Abbey Road	2717	1969	Odeon	United States	302407	Sun King
The Beatles	11012399	Mean Mr. Mustard	12652735	Abbey Road	2717	1969	Odeon	United Kingdom	304819	Mean Mr Mustard
The Beatles	11012399	Mean Mr. Mustard	12652735	Abbey Road	2717	1969	Odeon	United States	304819	Mean Mr Mustard
The Beatles	11012400	Polythene Pam	12652761	Abbey Road	2717	1969	Odeon	United Kingdom	304820	Polythene Pam
The Beatles	11012400	Polythene Pam	12652761	Abbey Road	2717	1969	Odeon	United States	304820	Polythene Pam
The Beatles	11012401	She Came In Through the Bathroom Window	12652802	Abbey Road	2717	1969	Odeon	United Kingdom	304821	She Came In Through the Bathroom Window
The Beatles	11012401	She Came In Through the Bathroom Window	12652802	Abbey Road	2717	1969	Odeon	United States	304821	She Came In Through the Bathroom Window
The Beatles	11012402	Golden Slumbers	12652830	Abbey Road	2717	1969	Odeon	United Kingdom	1186559	Golden Slumbers
The Beatles	11012402	Golden Slumbers	12652830	Abbey Road	2717	1969	Odeon	United States	1186559	Golden Slumbers
The Beatles	11012403	Carry That Weight	12652860	Abbey Road	2717	1969	Odeon	United Kingdom	304822	Carry That Weight
The Beatles	11012403	Carry That Weight	12652860	Abbey Road	2717	1969	Odeon	United States	304822	Carry That Weight
The Beatles	11012404	The End	12652886	Abbey Road	2717	1969	Odeon	United Kingdom	184970	The End
The Beatles	11012404	The End	12652886	Abbey Road	2717	1969	Odeon	United States	184970	The End
The Beatles	11012405	Her Majesty	12652917	Abbey Road	2717	1969	Odeon	United Kingdom	188125	Her Majesty
The Beatles	11012405	Her Majesty	12652917	Abbey Road	2717	1969	Odeon	United States	188125	Her Majesty
The Beatles	11052022	Something	2553996	Something	565633	1969	Apple Records	United Kingdom	1269417	Something
The Beatles	11052022	Something	2553996	Something	565633	1969	Apple Records	United States	1269417	Something
The Beatles	11052023	Come Together	12377409	Something	565633	1969	Apple Records	United Kingdom	198973	Come Together
The Beatles	11052023	Come Together	12377409	Something	565633	1969	Apple Records	United States	198973	Come Together
The Beatles	5233193	The Ballad of John and Yoko	6393392	The Ballad of John and Yoko	565627	1969	Apple Records	United Kingdom	198970	The Ballad of John and Yoko
The Beatles	5233193	The Ballad of John and Yoko	6393392	The Ballad of John and Yoko	565627	1969	Apple Records	United States	198970	The Ballad of John and Yoko
The Beatles	5233194	Old Brown Shoe	6393393	The Ballad of John and Yoko	565627	1969	Apple Records	United Kingdom	198971	Old Brown Shoe
The Beatles	5233194	Old Brown Shoe	6393393	The Ballad of John and Yoko	565627	1969	Apple Records	United States	198971	Old Brown Shoe
The Beatles	5233195	The Ballad of John and Yoko	6393392	The Ballad of John and Yoko	565627	1969	Apple Records	United Kingdom	198970	The Ballad of John and Yoko
The Beatles	5233195	The Ballad of John and Yoko	6393392	The Ballad of John and Yoko	565627	1969	Apple Records	United States	198970	The Ballad of John and Yoko
The Beatles	5233196	Old Brown Shoe	6393393	The Ballad of John and Yoko	565627	1969	Apple Records	United Kingdom	198971	Old Brown Shoe
The Beatles	5233196	Old Brown Shoe	6393393	The Ballad of John and Yoko	565627	1969	Apple Records	United States	198971	Old Brown Shoe
The Beatles	20193460	A Hard Day’s Night	2815976	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	6253455	A Hard Day’s Night
The Beatles	20193460	A Hard Day’s Night	2815976	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	6253455	A Hard Day’s Night
The Beatles	20193461	I Should Have Known Better	15746933	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	194150	I Should Have Known Better
The Beatles	20193461	I Should Have Known Better	15746933	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	194150	I Should Have Known Better
The Beatles	20193464	And I Love Her	2346981	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	8954068	And I Love Her
The Beatles	20193464	And I Love Her	2346981	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	8954068	And I Love Her
The Beatles	20193466	Can’t Buy Me Love	6377526	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	1141092	Can’t Buy Me Love
The Beatles	20193466	Can’t Buy Me Love	6377526	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	1141092	Can’t Buy Me Love
The Beatles	20193468	I’ll Cry Instead	10141071	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	6186932	I’ll Cry Instead
The Beatles	20193468	I’ll Cry Instead	10141071	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	6186932	I’ll Cry Instead
The Beatles	20193469	Things We Said Today	10141072	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	7295146	Things We Said Today
The Beatles	20193469	Things We Said Today	10141072	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	7295146	Things We Said Today
The Beatles	20193471	You Can’t Do That	2759209	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	194160	You Can’t Do That
The Beatles	20193471	You Can’t Do That	2759209	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	194160	You Can’t Do That
The Beatles	20193472	I’ll Be Back	804638	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United Kingdom	194161	I’ll Be Back
The Beatles	20193472	I’ll Be Back	804638	Yeah! Yeah! Yeah! - A Hard Day’s Night - Originals From The United Artists' Picture	299487	1969	Odeon	United States	194161	I’ll Be Back
The Beatles	11008498	Yellow Submarine	6386175	Yellow Submarine	843336	1969	Apple Records	United Kingdom	15257	Yellow Submarine
The Beatles	11008498	Yellow Submarine	6386175	Yellow Submarine	843336	1969	Apple Records	United States	15257	Yellow Submarine
The Beatles	11008499	Only a Northern Song	10141127	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6794	Only a Northern Song
The Beatles	11008499	Only a Northern Song	10141127	Yellow Submarine	843336	1969	Apple Records	United States	6794	Only a Northern Song
The Beatles	11008500	All Together Now	10141128	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6795	All Together Now
The Beatles	11008500	All Together Now	10141128	Yellow Submarine	843336	1969	Apple Records	United States	6795	All Together Now
The Beatles	11008501	Hey Bulldog	10141129	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6796	Hey Bulldog
The Beatles	11008501	Hey Bulldog	10141129	Yellow Submarine	843336	1969	Apple Records	United States	6796	Hey Bulldog
The Beatles	11008502	It's All Too Much	10141130	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6797	It’s All Too Much
The Beatles	11008502	It's All Too Much	10141130	Yellow Submarine	843336	1969	Apple Records	United States	6797	It’s All Too Much
The Beatles	11008503	All You Need Is Love	8652840	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6798	All You Need Is Love
The Beatles	11008503	All You Need Is Love	8652840	Yellow Submarine	843336	1969	Apple Records	United States	6798	All You Need Is Love
The Beatles	11008511	Yellow Submarine	17596817	Yellow Submarine	843336	1969	Apple Records	United Kingdom	15257	Yellow Submarine
The Beatles	11008511	Yellow Submarine	17596817	Yellow Submarine	843336	1969	Apple Records	United States	15257	Yellow Submarine
The Beatles	11008512	Only a Northern Song	17598268	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6794	Only a Northern Song
The Beatles	11008512	Only a Northern Song	17598268	Yellow Submarine	843336	1969	Apple Records	United States	6794	Only a Northern Song
The Beatles	11008513	All Together Now	17598333	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6795	All Together Now
The Beatles	11008513	All Together Now	17598333	Yellow Submarine	843336	1969	Apple Records	United States	6795	All Together Now
The Beatles	11008514	Hey Bulldog	17598687	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6796	Hey Bulldog
The Beatles	11008514	Hey Bulldog	17598687	Yellow Submarine	843336	1969	Apple Records	United States	6796	Hey Bulldog
The Beatles	11008515	It's All Too Much	17598341	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6797	It’s All Too Much
The Beatles	11008515	It's All Too Much	17598341	Yellow Submarine	843336	1969	Apple Records	United States	6797	It’s All Too Much
The Beatles	11008516	All You Need Is Love	17598402	Yellow Submarine	843336	1969	Apple Records	United Kingdom	6798	All You Need Is Love
The Beatles	11008516	All You Need Is Love	17598402	Yellow Submarine	843336	1969	Apple Records	United States	6798	All You Need Is Love
The Rolling Stones	12230711	Gimme Shelter	245451	Let It Bleed	35325	1969	Decca Records	United Kingdom	382868	Gimme Shelter
The Rolling Stones	12230711	Gimme Shelter	245451	Let It Bleed	35325	1969	Decca Records	United States	382868	Gimme Shelter
The Rolling Stones	12230712	Love in Vain	245452	Let It Bleed	35325	1969	Decca Records	United Kingdom	315543	Love in Vain Blues
The Rolling Stones	12230712	Love in Vain	245452	Let It Bleed	35325	1969	Decca Records	United States	315543	Love in Vain Blues
The Rolling Stones	12230719	You Can’t Always Get What You Want	245459	Let It Bleed	35325	1969	Decca Records	United Kingdom	245459	You Can’t Always Get What You Want
The Rolling Stones	12230719	You Can’t Always Get What You Want	245459	Let It Bleed	35325	1969	Decca Records	United States	245459	You Can’t Always Get What You Want
The Rolling Stones	7124435	Route 66	1469748	The Rolling Stones	755370	1969	London Records	United Kingdom	1469748	(Get Your Kicks on) Route 66
The Rolling Stones	7124435	Route 66	1469748	The Rolling Stones	755370	1969	London Records	United States	1469748	(Get Your Kicks on) Route 66
